text,category
alerta: cambio de contrasena realizado. si no lo hiciste contactanos de inmediato,security_alert
your refund request is under review. we will notify you within 3 business days,customer_service
proven method to earn $2768 per week. no upfront investment,spam_advertising
tu pago de $250.000 en Jumbo fue confirmado,transaction
exclusive offer: 20% discount on your next purchase at Apple Store,promotion_offer
recuerda tu consulta medica manana a las 3:00pm en policlinico norte,appointment_reminder
your plan change request has been processed successfully,customer_service
confirmamos tu cita medica para el 20/5 a las 9:30am,appointment_reminder
delivery attempt failed for order #82358. reschedule in our app,delivery_logistics
invierte $5280 hoy y gana $415.000 en 48 horas garantizado,spam_advertising
tu plan vence en 5 dias. renueva para no perder el servicio,billing_reminder
intento de acceso fallido 5 veces en tu cuenta. la bloqueamos por seguridad,security_alert
tu numero fue sorteado! llama gratis al 353-8986164 para reclamar,spam_advertising
tu paquete #73142 esta disponible para retiro en sucursal Santiago,delivery_logistics
te esperamos el lunes a las 11:00am para tu control medico. trae resultados previos,appointment_reminder
"authentication code: 456385. if this was not you, ignore this message",otp_verification
tu factura del mes esta disponible. monto a pagar: $3401,billing_reminder
se agrego un nuevo metodo de pago a tu cuenta. si no fuiste tu actua de inmediato,security_alert
cargo de $5149 aplicado a tu tarjeta terminada en 9445,transaction
pedido #50416 entregado exitosamente. como fue tu experiencia?,delivery_logistics
wrong password entered 5 times. account temporarily locked,security_alert
sale: todos los libros a 25% de descuento en Ripley,promotion_offer
buy 2 get 1 free on perfumes at Target,promotion_offer
tu turno dermatologica es manana a las 11:30am. no faltes,appointment_reminder
notificacion de cobro: se intentara debitar $5275 de tu cuenta el 13/10,billing_reminder
your doctor appointment has been rescheduled to Friday at 9:00am,appointment_reminder
consigue $63.000 adicionales al mes trabajando solo 1 horas al dia,spam_advertising
recordatorio: tienes cita de control el viernes a las 3:30pm,appointment_reminder
verificacion en 2 pasos: usa el codigo 788637,otp_verification
codigo de verificacion: 440544. valido por 5 minutos,otp_verification
an agent will contact you within the next 24 minutes,customer_service
pagaste $143.000 en Shell,transaction
your bill of $2557 is due on 12/3. pay now to avoid penalties,billing_reminder
your dental appointment is confirmed for 2/11 at central clinic,appointment_reminder
your service will be suspended in 1 days due to non-payment,billing_reminder
your complaint #3741 has been escalated to level 2. we will keep you updated,customer_service
paga tu factura hoy y evita penalidades. monto: $4146,billing_reminder
codigo de confirmacion de transaccion: 779094,otp_verification
soporte tecnico: tu incidencia #9667 esta siendo atendida,customer_service
we resolved your case #4110. how would you rate our service?,customer_service
invierte $5097 hoy y gana $70.000 en 48 horas garantizado,spam_advertising
tu pin de un solo uso es 388375. valido solo por esta sesion,otp_verification
your dental clinic appointment is scheduled for tomorrow at 4:30pm,appointment_reminder
aprovecha 45% off en toda la tienda Shell este fin de semana,promotion_offer
alerta! tu cuenta tiene un bono de $2465 pendiente. activalo en 24h,spam_advertising
free shipping on orders over $460 at Netflix,promotion_offer
card transaction: $2177 debited from your account,transaction
payment notice: you owe $2372 due on 27/10,billing_reminder
your $1043 cashback is ready to use at Walmart,promotion_offer
tu tarjeta fue usada por $394.000 en Shell,transaction
use 670913 to verify your identity in our app,otp_verification
codigo de acceso: 369452. caduca en 3 minutos,otp_verification
para continuar ingresa el codigo 591465 en la aplicacion,otp_verification
thank you for contacting us. your ticket #6163 is being processed,customer_service
thank you for contacting us. your ticket #7450 is being processed,customer_service
your order #61505 is on its way. arrives today between 3:30pm and 4:30pm,delivery_logistics
earn $2531 from home. no experience needed. sign up now!,spam_advertising
reminder: you have a medical appointment on Friday at 11:30am,appointment_reminder
no habia nadie en casa. reprogramamos la entrega de #68079 para manana,delivery_logistics
see you on Friday at 4:30pm for your ophthalmology visit,appointment_reminder
your dental appointment is tomorrow at 4:30pm. please do not miss it,appointment_reminder
haz clic aqui y reclama tu regalo de $378.000: www.premio423.com,spam_advertising
debito automatico de $349.000 procesado en tu cuenta,transaction
gana puntos canjeables por $428.000. solo hoy! ingresa tu numero,spam_advertising
replica este metodo secreto y gana $19.000 sin salir de casa. mira como,spam_advertising
tu devolucion de $9264 fue aprobada. acreditaremos en 3 dias habiles,customer_service
card transaction: $520 debited from your account,transaction
oferta unica! accede ahora antes de que expire: bit.ly/28274,spam_advertising
your service will be suspended in 3 days due to non-payment,billing_reminder
one-time pin: 839485. valid for this session only,otp_verification
detectamos un inicio de sesion inusual desde Colombia. fuiste tu?,security_alert
tu pago de $185.000 en Lider fue confirmado,transaction
invest $1172 today and earn $863 in 48 hours guaranteed,spam_advertising
flash sale: 40% off electronics for the next 24 hours,promotion_offer
sale: todos los libros a 20% de descuento en Farmacia Cruz Verde,promotion_offer
transferencia inusual de $21.000 fue bloqueada. confirma si la autorizas,security_alert
tu sesion fue cerrada por seguridad desde ip desconocida. ingresa nuevamente,security_alert
tienes una consulta medica programada para manana. presentate en recepcion a las 8:30am,appointment_reminder
recordatorio de cita de control: martes a las 9:30am,appointment_reminder
tu factura del mes esta disponible. monto a pagar: $6762,billing_reminder
verificacion requerida: acceso sospechoso desde Italia,security_alert
entrega exitosa del pedido #95998. recibiste tu paquete?,delivery_logistics
abono de $136.000 recibido en tu cuenta de ahorros,transaction
transaccion de $20.000 aprobada en Ripley,transaction
ultimo aviso: factura de $3851 vence hoy. paga ahora para evitar corte,billing_reminder
limited time: 35% off sports gear ends tonight,promotion_offer
aprovecha 35% off en toda la tienda Amazon este fin de semana,promotion_offer
"to cancel your dermatology appointment on Friday, reply CANCEL",appointment_reminder
congratulations! you won $1996. call now 375-9894713,spam_advertising
debito automatico de $307.000 procesado en tu cuenta,transaction
clinica central: tu consulta del 7/10 esta confirmada,appointment_reminder
successful transfer of $1709 to account 4697,transaction
regalo de $6723 en puntos por tu compra en Rappi,promotion_offer
tu envio salio del deposito. numero de seguimiento: #70807,delivery_logistics
clearance sale: up to 15% off books at Apple Store,promotion_offer
te esperamos el jueves a las 8:30am para tu control medico. trae resultados previos,appointment_reminder
te regalamos $7506 en creditos. canjealos antes de que expiren hoy,spam_advertising
reminder: your payment of $2327 is due tomorrow. avoid late fees,billing_reminder
invest $722 today and earn $2659 in 48 hours guaranteed,spam_advertising
health clinic: your follow-up checkup is confirmed for Friday,appointment_reminder
verification code: 205239. valid for 5 minutes,otp_verification
tu solicitud ha sido recibida. te contactaremos en 2 dias habiles,customer_service
paga tu servicio antes del 3 para evitar la suspension,billing_reminder
has sido preseleccionado para ganar $267.000. confirma tus datos ya,spam_advertising
cargo exitoso de $5643 a tarjeta terminada en 3041,transaction
alerta: login desde Colombia registrado. si no fuiste tu actua ahora,security_alert
health clinic: your ophthalmology checkup is confirmed for Friday,appointment_reminder
alerta! tu cuenta tiene un bono de $2924 pendiente. activalo en 24h,spam_advertising
rebaja de 25% en muebles en Farmacia Cruz Verde solo este mes,promotion_offer
tu solicitud de baja fue recibida. procesaremos en 4 dias habiles,customer_service
we updated your ticket #2705 with new information. check your email,customer_service
factura mensual generada por $6936. fecha limite de pago: 22/3,billing_reminder
tu sesion fue cerrada por seguridad desde ip desconocida. ingresa nuevamente,security_alert
para cancelar tu cita de control del jueves responde CANCELAR,appointment_reminder
successful transfer of $1201 to account 3068,transaction
reminder: you have a dermatology appointment on Tuesday at 8:30am,appointment_reminder
tu reclamo #2658 fue escalado a nivel 2. te informaremos pronto,customer_service
promo exclusiva solo para ti! no te lo pierdas: www.oferta117.com,spam_advertising
tu factura del mes esta disponible. monto a pagar: $5403,billing_reminder
tu caso esta siendo revisado por nuestro equipo. respuesta en 59 horas,customer_service
reembolso de $6065 procesado. veras el credito en 6 dias,customer_service
we confirm your medical appointment for 28/5. bring your id,appointment_reminder
enter 106402 to confirm your access,otp_verification
aprovecha nuestra promo: 3x2 en tecnologia hasta agotar stock,promotion_offer
aviso: tu hora odontologica fue confirmada para el 2/11,appointment_reminder
alerta: cambio de contrasena realizado. si no lo hiciste contactanos de inmediato,security_alert
tu solicitud de baja fue recibida. procesaremos en 5 dias habiles,customer_service
confirmacion: pago de $6474 realizado con exito en Falabella,transaction
